sku,upc,prod_title,category,msrp_price,customer_price,qty_in_stock,description,brand,specification,images,pdfs
DGS-1210-10P,,"D-Link DGS-1210-10P 10-Port Gigabit PoE Switch | Smart Managed, SFP",Hardware,$159.99,$159.99,1,"D-Link DGS-1210-10P 10-Port Gigabit PoE Switch | Smart Managed, SFP",N/A,,https://a5it.com/product/d-link-web-smart-8-port-gigabit-swtch/DGS-1210-10P,
DGS-1005P,,D-Link DGS-1005P 5-Port Gigabit PoE Switch | Unmanaged Desktop,Hardware,$49.99,$49.99,1,D-Link DGS-1005P 5-Port Gigabit PoE Switch | Unmanaged Desktop,N/A,,https://a5it.com/product/d-link-5-port-gigabit-poe-switch/DGS-1005P,
PAC1016,,"StarTech PAC1016 6 ft Power Cord Extension | NEMA 5-15R, 15 A",Hardware,$6.18,$6.18,1,"StarTech PAC1016 6 ft Power Cord Extension | NEMA 5-15R, 15 A",N/A,,https://a5it.com/product/netgear-8-portgigabit-switch-unmanaged/GS108PP-100NAS,
63ECGAR2US,,"Lenovo TS E24q30 23.8"" Monitor, QHD 75 Hz | IPS, HDMI",Hardware,$203.09,$203.09,1,"Lenovo TS E24q30 23.8"" Monitor, QHD 75 Hz | IPS, HDMI",N/A,,https://a5it.com/product/lenovo-ts-e24q30-23-8-monitor/63ECGAR2US,
21FA0032US,,"Lenovo ThinkPad P16 G2 i7 16GB 512GB Workstation Laptop | 16-inch, RTX A1000",Hardware,"$3,127.03","$3,127.03",1,"Lenovo ThinkPad P16 G2 i7 16GB 512GB Workstation Laptop | 16-inch, RTX A1000",N/A,,https://a5it.com/product/lenovo-ts-p16-g2-i7-16g-512g-11p/21FA0032US,
PRODP2113M498,,MSI PRO DP21 13M 498US Core i3 8 GB 500 GB SSD | Business Desktop,Hardware,$629.00,$629.00,1,MSI PRO DP21 13M 498US Core i3 8 GB 500 GB SSD | Business Desktop,N/A,,https://a5it.com/product/msi-pro-dp21-13m-498us/PRODP2113M498,
PAC1016,,"StarTech PAC1016 6 ft Power Cord Extension | NEMA 5-15R, 15 A",Hardware,$6.18,$6.18,1,"StarTech PAC1016 6 ft Power Cord Extension | NEMA 5-15R, 15 A",N/A,,https://a5it.com/product/startech-6-power-cord-extension/PAC1016,
5TW10AA#ABA,,DOCK - BLACK - POWER SUPPLY - FRONT: 1 USB-C PORT WITH DATA AND POWER OUT (15W);,Hardware,$200.88,$200.88,1,DOCK - BLACK - POWER SUPPLY - FRONT: 1 USB-C PORT WITH DATA AND POWER OUT (15W);,N/A,,https://a5it.com/product/hp-dock-black-power-supply-front-1-usb-c-port-with-data-and-power-out-15w/5TW10AA%23ABA,
HDMI2-CABLE-4K60-6F,,Premium Certified HDMI Cable,Hardware,$6.13,$6.13,1,Premium Certified HDMI Cable,N/A,,https://a5it.com/product/startech-premium-certified-hdmi-cable/HDMI2-CABLE-4K60-6F,
K97602WW,,"Kensington Hi‑Fi Headphones K97602WW — Wired, 6 ft Cable | Stereo, Closed‑Back",Hardware,$10.52,$10.52,1,"Kensington Hi‑Fi Headphones K97602WW — Wired, 6 ft Cable | Stereo, Closed‑Back",N/A,,https://a5it.com/product/kensington-hi-fi-headphones/K97602WW,
GS108T-300NAS,,Netgear GS108T-300NAS 8-Port Gig Smart Managed Switch | Desktop,Hardware,$79.99,$79.99,1,Netgear GS108T-300NAS 8-Port Gig Smart Managed Switch | Desktop,N/A,,https://a5it.com/product/netgear-8-port-gig-smart-mged-switch/GS108T-300NAS,
PAC10110,,"StarTech PAC10110 10 ft Power Cord Extension | NEMA 5-15P, 13 A",Hardware,$5.28,$5.28,1,"StarTech PAC10110 10 ft Power Cord Extension | NEMA 5-15P, 13 A",N/A,,https://a5it.com/product/startech-10-power-cord-extension/PAC10110,
K33137,,Hi Fi Headphone Non Noise Canc,Hardware,$15.99,$15.99,1,Hi Fi Headphone Non Noise Canc,N/A,,https://a5it.com/product/kensington-hi-fi-headphone-non-noise-canc/K33137,
P580-006,,"DisplayPort Cable with Latching Connectors, 4K 60 Hz (M/M), Black, 6 ft. (1.83 m)",Hardware,$11.36,$11.36,1,"DisplayPort Cable with Latching Connectors, 4K 60 Hz (M/M), Black, 6 ft. (1.83 m)",N/A,,https://a5it.com/product/eaton-6ft-displayport-device-cable/P580-006,
GS110TP-300NAS,,Netgear GS110TP-300NAS 8-Port Gigabit PoE+ Smart Managed Switch | SMB,Hardware,$159.99,$159.99,1,Netgear GS110TP-300NAS 8-Port Gigabit PoE+ Smart Managed Switch | SMB,N/A,,https://a5it.com/product/startech-6-displayport-1-2-cable/DISPLPORT6L,
USB315CCV2M,,StarTech USB315CCV2M 6 ft USB-C Cable 5 Gbps | USB 3.2 Gen 1,Hardware,$22.46,$22.46,1,StarTech USB315CCV2M 6 ft USB-C Cable 5 Gbps | USB 3.2 Gen 1,N/A,,https://a5it.com/product/hp-23-8-s5-pro-524pf-fhd-mntr-c/9D9L6UT%23ABA,
USB315CCV2M,,StarTech USB315CCV2M 6 ft USB-C Cable 5 Gbps | USB 3.2 Gen 1,Hardware,$22.46,$22.46,1,StarTech USB315CCV2M 6 ft USB-C Cable 5 Gbps | USB 3.2 Gen 1,N/A,,https://a5it.com/product/startech-6ft-usb-c-cable-5gbps-gen1/USB315CCV2M,
GS110TP-300NAS,,Netgear GS110TP-300NAS 8-Port Gigabit PoE+ Smart Managed Switch | SMB,Hardware,$159.99,$159.99,1,Netgear GS110TP-300NAS 8-Port Gigabit PoE+ Smart Managed Switch | SMB,N/A,,https://a5it.com/product/netgear-8-ort-gig-poeplus-smart-manage/GS110TP-300NAS,
F3U133B06,,"Belkin F3U133B06 6 ft USB 2.0 A-B Cable | Printer, Scanner, Enterprise",Hardware,$3.05,$3.05,1,"Belkin F3U133B06 6 ft USB 2.0 A-B Cable | Printer, Scanner, Enterprise",N/A,,https://a5it.com/product/belkin-6-usb-a-b-device-cable/F3U133B06,
DP2VGA3,,"StarTech DP2VGA3 DisplayPort 1.2 to VGA Adapter, Active | Video Adapter",Hardware,$18.88,$18.88,1,"StarTech DP2VGA3 DisplayPort 1.2 to VGA Adapter, Active | Video Adapter",N/A,,https://a5it.com/product/startech-displayport-1-2-to-vga-adapter/DP2VGA3,
DP2HDMI2,,"StarTech DP2HDMI2 DisplayPort to HDMI Adapter | Passive, 1080p",Hardware,$14.63,$14.63,1,"StarTech DP2HDMI2 DisplayPort to HDMI Adapter | Passive, 1080p",N/A,,https://a5it.com/product/startech-displayport-video-converter/DP2HDMI2,
P568-006,,"Eaton P568-006 6 ft HDMI Gold Video Cable | HDMI, Gold-Plated, 1080p",Hardware,$6.12,$6.12,1,"Eaton P568-006 6 ft HDMI Gold Video Cable | HDMI, Gold-Plated, 1080p",N/A,,https://a5it.com/product/eaton-6-hdmi-gold-video-cable/P568-006,
CDP2DPMM1MB,,1M USB C to DP Adapter Cable,Hardware,$10.37,$10.37,1,1M USB C to DP Adapter Cable,N/A,,https://a5it.com/product/startech-1m-usb-c-to-dp-adapter-cable/CDP2DPMM1MB,
6N4E8AA#ABA,,"HP E22 G5 21.5"" FHD Monitor | Business, Office, Desktop",Hardware,$159.85,$159.85,1,"HP E22 G5 21.5"" FHD Monitor | Business, Office, Desktop",N/A,,https://a5it.com/product/hp-21-5-e22-g5-fhd-monitor-us-c/6N4E8AA%23ABA,
920-004536,,"Logitech MK270 Wireless Combo | Wireless Keyboard Mouse Set, USB",Hardware,$29.99,$29.99,1,"Logitech MK270 Wireless Combo | Wireless Keyboard Mouse Set, USB",N/A,,https://a5it.com/product/logitech-mk270-wireless-combo/920-004536,
WCA004DQWH,,"Belkin WCA004DQWH 25W USB-C Wall Charger | USB-C, Fast Charging",Hardware,$21.00,$21.00,1,"Belkin WCA004DQWH 25W USB-C Wall Charger | USB-C, Fast Charging",N/A,,https://a5it.com/product/netgear-m4250-10g2xf-poeplus-av-switch/GSM4212PX-100NAS,
WCA004DQWH,,"Belkin WCA004DQWH 25W USB-C Wall Charger | USB-C, Fast Charging",Hardware,$21.00,$21.00,1,"Belkin WCA004DQWH 25W USB-C Wall Charger | USB-C, Fast Charging",N/A,,https://a5it.com/product/belkin-25w-usb-c-wall-charger-with-pp/WCA004DQWH,
920-008671,,Logitech Wireless Combo MK540 920-008671 | Wireless Keyboard Mouse,Hardware,$59.99,$59.99,1,Logitech Wireless Combo MK540 920-008671 | Wireless Keyboard Mouse,N/A,,https://a5it.com/product/logitech-wireless-combo-mk540/920-008671,
DP2DVI2MM6,,"StarTech 6 ft DisplayPort to DVI Cable, 1920x1200 | Video Adapter",Hardware,$3.60,$3.60,1,"StarTech 6 ft DisplayPort to DVI Cable, 1920x1200 | Video Adapter",N/A,,https://a5it.com/product/startech-6-displayport-to-dvi-cable/DP2DVI2MM6,
CDP2HD,,USB C to HDMI Adapter,Hardware,$24.55,$24.55,1,USB C to HDMI Adapter,N/A,,https://a5it.com/product/startech-usb-c-to-hdmi-adapter/CDP2HD,
DISPLPORT10L,,10' DisplayPort 1.2 Cable,Hardware,$13.71,$13.71,1,10' DisplayPort 1.2 Cable,N/A,,https://a5it.com/product/startech-10-displayport-1-2-cable/DISPLPORT10L,
USB31CAADGCP,,USB C to USB A Adapter 5Gbps,Hardware,$4.35,$4.35,1,USB C to USB A Adapter 5Gbps,N/A,,https://a5it.com/product/startech-usb-c-to-usb-a-adapter-5gbps/USB31CAADGCP,
PXT101_10,,10' Power Cord 515P to C13,Hardware,$6.98,$6.98,1,10' Power Cord 515P to C13,N/A,,https://a5it.com/product/startech-10-power-cord-515p-to-c13/PXT101_10,
DP2VGA2,,"StarTech DP2VGA2 DisplayPort to VGA Converter | Active Adapter, 1920x1200",Hardware,$21.98,$21.98,1,"StarTech DP2VGA2 DisplayPort to VGA Converter | Active Adapter, 1920x1200",N/A,,https://a5it.com/product/startech-displayport-to-vga-converter/DP2VGA2,
P007-006,,"Computer Power Cord, NEMA 5-15P to C13 - Heavy-Duty, 15A, 125V, 14 AWG, 6 ft. (1.83 m), Black",Hardware,$7.49,$7.49,1,"Computer Power Cord, NEMA 5-15P to C13 - Heavy-Duty, 15A, 125V, 14 AWG, 6 ft. (1.83 m), Black",N/A,,https://a5it.com/product/eaton-6-ac-power-cord-c13-5-15p-1/P007-006,
K97603WW,,"Kensington Hi Fi Headphones w Mic — 6 ft Cable, Analog 3.5 mm | Wired Headset, Mic, UC",Hardware,$15.06,$15.06,1,"Kensington Hi Fi Headphones w Mic — 6 ft Cable, Analog 3.5 mm | Wired Headset, Mic, UC",N/A,,https://a5it.com/product/kensington-hi-fi-headphones-w-mic/K97603WW,
P581-006,,"DisplayPort to DVI Adapter Cable (DP with Latches to DVI-D Single Link M/M), 6 ft. (1.8 m)",Hardware,$17.53,$17.53,1,"DisplayPort to DVI Adapter Cable (DP with Latches to DVI-D Single Link M/M), 6 ft. (1.8 m)",N/A,,https://a5it.com/product/eaton-6-displayport-male-to-dvi-d-m/P581-006,
SM-X300NZGAN20,,Samsung Galaxy Tab Active5 6+128GB WiFi Black/Green | Rugged Tablet,Hardware,$493.49,$493.49,1,Samsung Galaxy Tab Active5 6+128GB WiFi Black/Green | Rugged Tablet,N/A,,https://a5it.com/product/samsung-active5-6-128gb-wifi-blk-grn/SM-X300NZGAN20,
ST4200MINI2,,4 Port USB 2.0 Hub,Hardware,$11.94,$11.94,1,4 Port USB 2.0 Hub,N/A,,https://a5it.com/product/startech-4-port-usb-2-0-hub/ST4200MINI2,
CAA004BT1MWH,,"Belkin 1 m USB-C to Lightning Cable White | MFi, Fast Charge",Hardware,$16.42,$16.42,1,"Belkin 1 m USB-C to Lightning Cable White | MFi, Fast Charge",N/A,,https://a5it.com/product/belkin-1m-braided-usbc-ltng-cbl-wht/CAA004BT1MWH,
K97601WW,,"Kensington Hi Fi USB Headphones Mic — USB Interface, Stereo | Wired Headset, Mic, UC",Hardware,$19.83,$19.83,1,"Kensington Hi Fi USB Headphones Mic — USB Interface, Stereo | Wired Headset, Mic, UC",N/A,,https://a5it.com/product/kensington-hi-fi-usb-headphones-mic/K97601WW,
USB2PACBK,,"StarTech USB2PACBK 17W Dual USB Wall Charger | Travel Charger, iPad",Hardware,$20.21,$20.21,1,"StarTech USB2PACBK 17W Dual USB Wall Charger | Travel Charger, iPad",N/A,,https://a5it.com/product/startech-2x-usb-wall-charger-17w-3-4a/USB2PACBK,
ACCSMNT,,"StarTech ACCSMNT Thin Client Mount | VESA, Under Desk, Enterprise",Hardware,$32.12,$32.12,1,"StarTech ACCSMNT Thin Client Mount | VESA, Under Desk, Enterprise",N/A,,https://a5it.com/product/startech-thin-client-mount/ACCSMNT,
K97600WW,,Hi Fi USB Headphones,Hardware,$15.86,$15.86,1,Hi Fi USB Headphones,N/A,,https://a5it.com/product/logitech-usb-headset-h390/981-000014,
N6PATCH10BL,,"StarTech N6PATCH10BL Cat6 10 ft Snagless Patch Cable | Ethernet, RJ45",Hardware,$4.76,$4.76,1,"StarTech N6PATCH10BL Cat6 10 ft Snagless Patch Cable | Ethernet, RJ45",N/A,,https://a5it.com/product/startech-blue-snagless-cat6-patch-cable/N6PATCH10BL,
40AY0090US,,TP Universal USB C Dock US,Hardware,$179.48,$179.48,1,TP Universal USB C Dock US,N/A,,https://a5it.com/product/lenovo-tp-universal-usb-c-dock-us/40AY0090US,
K97600WW,,Hi Fi USB Headphones,Hardware,$15.86,$15.86,1,Hi Fi USB Headphones,N/A,,https://a5it.com/product/kensington-hi-fi-usb-headphones/K97600WW,
TCT027US,,"Targus TopLoad 16"" Classic Notebook Case — 16"" Sleeve, Black/Red | Padded, Organizer",Hardware,$29.91,$29.91,1,"Targus TopLoad 16"" Classic Notebook Case — 16"" Sleeve, Black/Red | Padded, Organizer",N/A,,https://a5it.com/product/targus-topload16-classsic-notebook/TCT027US,
F9P609-03,,6 Outlet Plastic Power Strip,Hardware,$7.70,$7.70,1,6 Outlet Plastic Power Strip,N/A,,https://a5it.com/product/belkin-6-outlet-plastic-power-strip/F9P609-03,
CDP2DPEC,,USB C to DP Adapter 8K 4K,Hardware,$15.65,$15.65,1,USB C to DP Adapter 8K 4K,N/A,,https://a5it.com/product/startech-usb-c-to-dp-adapter-8k-4k/CDP2DPEC,
N6PATCH20BK,,"StarTech 20 ft Cat6 Black Snagless Ethernet Cable | RJ45, UTP, Enterprise",Hardware,$7.88,$7.88,1,"StarTech 20 ft Cat6 Black Snagless Ethernet Cable | RJ45, UTP, Enterprise",N/A,,https://a5it.com/product/startech-20ft-black-cat6/N6PATCH20BK,
SILVGREASE1,,StarTech SILVGREASE1 Thermal CPU Paste Compound | CPU Cooler Accessory,Hardware,$5.05,$5.05,1,StarTech SILVGREASE1 Thermal CPU Paste Compound | CPU Cooler Accessory,N/A,,https://a5it.com/product/startech-thermal-cpu-paste-compound/SILVGREASE1,
DELL-P2425H,,"Dell P2425H 24"" Monitor | FHD IPS, USB Hub, Height Adjustable",Hardware,$197.21,$197.21,1,"Dell P2425H 24"" Monitor | FHD IPS, USB Hub, Height Adjustable",N/A,,https://a5it.com/product/dell-dell-24-monitor-p2425h/DELL-P2425H,
HD2VGAE3,,StarTech HD2VGAE3 HDMI to VGA Adapter 1080p | Video Adapter,Hardware,$13.05,$13.05,1,StarTech HD2VGAE3 HDMI to VGA Adapter 1080p | Video Adapter,N/A,,https://a5it.com/product/startech-hdmi-to-vga-adapter-1080p/HD2VGAE3,
USB2C5C2M,,"StarTech USB2C5C2M 2 m USB-C Cable, 5A PD | USB-C Charging, USB-IF",Hardware,$15.80,$15.80,1,"StarTech USB2C5C2M 2 m USB-C Cable, 5A PD | USB-C Charging, USB-IF",N/A,,https://a5it.com/product/apc-apc-back-ups-es-600va-120v/BE600M1,
920-011130,,"Logitech Rugged Combo 4 Touch for iPad | Keyboard Case, Rugged",Hardware,$109.99,$109.99,1,"Logitech Rugged Combo 4 Touch for iPad | Keyboard Case, Rugged",N/A,,https://a5it.com/product/logitech-rugged-combo-4-touch-for-ipad/920-011130,
USB2C5C2M,,"StarTech USB2C5C2M 2 m USB-C Cable, 5A PD | USB-C Charging, USB-IF",Hardware,$15.80,$15.80,1,"StarTech USB2C5C2M 2 m USB-C Cable, 5A PD | USB-C Charging, USB-IF",N/A,,https://a5it.com/product/startech-2m-6ft-usb-c-cable-w-5a-pd/USB2C5C2M,
DP2HDMM2MB,,6ft DP to HDMI Cable 4K,Hardware,$19.33,$19.33,1,6ft DP to HDMI Cable 4K,N/A,,https://a5it.com/product/startech-6ft-dp-to-hdmi-cable-4k/DP2HDMM2MB,
CAA002BT1MWH,,"Belkin BOOST CHARGE Lightning to USB Cable 1 m White | MFi, Charge",Hardware,$15.11,$15.11,1,"Belkin BOOST CHARGE Lightning to USB Cable 1 m White | MFi, Charge",N/A,,https://a5it.com/product/belkin-boost-charge-lightning-to-usb/CAA002BT1MWH,
WCA008DQWH,,"Belkin WCA008DQWH 30W USB-C Wall Charger with PPS | USB-C, Compact",Hardware,$20.91,$20.91,1,"Belkin WCA008DQWH 30W USB-C Wall Charger with PPS | USB-C, Compact",N/A,,https://a5it.com/product/belkin-30w-usb-c-wall-chrgr-wht/WCA008DQWH,
CAA002BT2MWH,,"Belkin BOOST CHARGE Braided Lightning Cable, 2 m | USB-A, MFi, Apple",Hardware,$16.80,$16.80,1,"Belkin BOOST CHARGE Braided Lightning Cable, 2 m | USB-A, MFi, Apple",N/A,,https://a5it.com/product/belkin-boost-charge-braided-lightning/CAA002BT2MWH,
HC-3003US,,"Adesso HC-3003US USB Optical Mouse — 3-Button, Metal Scroll, Wired | Travel, RoHS, USB",Hardware,$8.99,$8.99,1,"Adesso HC-3003US USB Optical Mouse — 3-Button, Metal Scroll, Wired | Travel, RoHS, USB",N/A,,https://a5it.com/product/adesso-3-btn-usb-optical-mouse-rohs/HC-3003US,
CDP2DPMM6B,,6ft USB C to DisplayPort Adptr,Hardware,$33.98,$33.98,1,6ft USB C to DisplayPort Adptr,N/A,,https://a5it.com/product/logitech-desktop-mk120/920-002565,
920-002478,,"Logitech K120 USB Keyboard, Quiet Full-Size | Wired, Office",Hardware,$12.99,$12.99,1,"Logitech K120 USB Keyboard, Quiet Full-Size | Wired, Office",N/A,,https://a5it.com/product/logitech-k120-usb-keyboard/920-002478,
9U5J5UT#ABA,,"HP S3 Pro 324pf 23.8"" FHD Monitor | Business Display, Office, VESA",Hardware,$97.69,$97.69,1,"HP S3 Pro 324pf 23.8"" FHD Monitor | Business Display, Office, VESA",N/A,,https://a5it.com/product/hp-23-8-s3-pro-324pf-fhd-mntr-c/9U5J5UT%23ABA,
P569-006,,"High Speed HDMI Cable with Ethernet, UHD 4K, Digital Video with Audio (M/M), 6 ft. (1.83 m)",Hardware,$6.95,$6.95,1,"High Speed HDMI Cable with Ethernet, UHD 4K, Digital Video with Audio (M/M), 6 ft. (1.83 m)",N/A,,https://a5it.com/product/eaton-6ft-hi-speed-w-ethernet-hdmi/P569-006,
CDP2DPMM6B,,6ft USB C to DisplayPort Adptr,Hardware,$33.98,$33.98,1,6ft USB C to DisplayPort Adptr,N/A,,https://a5it.com/product/startech-6ft-usb-c-to-displayport-adptr/CDP2DPMM6B,
K68008WW,,Kensington N17 Combo Lock Wedge Slots | Laptop Security Lock,Hardware,$27.36,$27.36,1,Kensington N17 Combo Lock Wedge Slots | Laptop Security Lock,N/A,,https://a5it.com/product/kensington-n17-combo-lock-wedge-slots/K68008WW,
MDP2DPMM6,,6' Mini DP to DP 1.2 Cable,Hardware,$9.71,$9.71,1,6' Mini DP to DP 1.2 Cable,N/A,,https://a5it.com/product/startech-6-mini-dp-to-dp-1-2-cable/MDP2DPMM6,
USB32HD2,,"StarTech USB 3.0 to Dual HDMI Adapter, 4K, TAA | Dual Display, Enterprise",Hardware,$47.81,$47.81,1,"StarTech USB 3.0 to Dual HDMI Adapter, 4K, TAA | Dual Display, Enterprise",N/A,,https://a5it.com/product/startech-usb-3-0-to-dual-hdmi-taa/USB32HD2,
P006-006,,"Desktop Computer AC Power Cable, NEMA 5-15P to C13 - 10A, 125V, 18 AWG, 6 ft. (1.83 m), Black",Hardware,$4.44,$4.44,1,"Desktop Computer AC Power Cable, NEMA 5-15P to C13 - 10A, 125V, 18 AWG, 6 ft. (1.83 m), Black",N/A,,https://a5it.com/product/eaton-6-ac-power-cord-ac/P006-006,
USB315CC2M,,"StarTech USB315CC2M 2 m USB-C 3.0 Cable, 3 A | USB-IF, Charging",Hardware,$20.61,$20.61,1,"StarTech USB315CC2M 2 m USB-C 3.0 Cable, 3 A | USB-IF, Charging",N/A,,https://a5it.com/product/belkin-20w-usb-c-wall-chrgr-pd-w/BBC005-WH,
N6PATCH5BK,,"StarTech N6PATCH5BK 5 ft Cat6 Ethernet Cable, Black | Snagless, Patch",Hardware,$3.37,$3.37,1,"StarTech N6PATCH5BK 5 ft Cat6 Ethernet Cable, Black | Snagless, Patch",N/A,,https://a5it.com/product/startech-black-snagless-cat6-patch-cabl/N6PATCH5BK,
N6PATCH3BL,,"StarTech N6PATCH3BL 3 ft Cat6 UTP Patch Cable | Snagless, RJ-45",Hardware,$2.91,$2.91,1,"StarTech N6PATCH3BL 3 ft Cat6 UTP Patch Cable | Snagless, RJ-45",N/A,,https://a5it.com/product/startech-3-ft-blue-cat6-utp-ptch-cbl/N6PATCH3BL,
N6PATCH6BL,,"StarTech 6 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet, Gigabit",Hardware,$3.40,$3.40,1,"StarTech 6 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet, Gigabit",N/A,,https://a5it.com/product/startech-10-vented-1u-rack-shelf/CABSHELFV1U,
USB315CC2M,,"StarTech USB315CC2M 2 m USB-C 3.0 Cable, 3 A | USB-IF, Charging",Hardware,$20.61,$20.61,1,"StarTech USB315CC2M 2 m USB-C 3.0 Cable, 3 A | USB-IF, Charging",N/A,,https://a5it.com/product/startech-2m-usb-c-cable-3-0/USB315CC2M,
N6PATCH6BL,,"StarTech 6 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet, Gigabit",Hardware,$3.40,$3.40,1,"StarTech 6 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet, Gigabit",N/A,,https://a5it.com/product/startech-6ft-blue-cat6/N6PATCH6BL,
DP4N1USB6,,"StarTech DP4N1USB6 6 ft 4-in-1 KVM Cable | USB, DisplayPort, Audio",Hardware,$21.72,$21.72,1,"StarTech DP4N1USB6 6 ft 4-in-1 KVM Cable | USB, DisplayPort, Audio",N/A,,https://a5it.com/product/startech-25-black-cat-6-utp-patch/N6PATCH25BK,
DP4N1USB6,,"StarTech DP4N1USB6 6 ft 4-in-1 KVM Cable | USB, DisplayPort, Audio",Hardware,$21.72,$21.72,1,"StarTech DP4N1USB6 6 ft 4-in-1 KVM Cable | USB, DisplayPort, Audio",N/A,,https://a5it.com/product/startech-6-4-in-1-kvm-switch-cable/DP4N1USB6,
USB3S2SAT3CB,,"StarTech USB 3.0 to 2.5"" SATA HDD Cable, UASP | USB Adapter",Hardware,$11.01,$11.01,1,"StarTech USB 3.0 to 2.5"" SATA HDD Cable, UASP | USB Adapter",N/A,,https://a5it.com/product/startech-usb-3-0-to-2-5-sata-hdd-cable/USB3S2SAT3CB,
DP2VGAMM6B,,6' DisplayPort DP to VGA,Hardware,$27.04,$27.04,1,6' DisplayPort DP to VGA,N/A,,https://a5it.com/product/startech-6-displayport-dp-to-vga/DP2VGAMM6B,
DP2VGA,,DisplayPort to VGA Converter,Hardware,$24.84,$24.84,1,DisplayPort to VGA Converter,N/A,,https://a5it.com/product/startech-displayport-to-vga-converter/DP2VGA,
FLATPNLWALL,,"StarTech FLATPNLWALL 32""-70"" TV Wall Mount | Tilting, VESA, Enterprise",Hardware,$80.33,$80.33,1,"StarTech FLATPNLWALL 32""-70"" TV Wall Mount | Tilting, VESA, Enterprise",N/A,,https://a5it.com/product/startech-32-to-70-tv-wall-mount/FLATPNLWALL,
N6PATCH10BK,,Snagless Cat6 UTP Patch Cable,Hardware,$4.76,$4.76,1,Snagless Cat6 UTP Patch Cable,N/A,,https://a5it.com/product/startech-snagless-cat6-utp-patch-cable/N6PATCH10BK,
USBC-HDMI-CDP2HD4K60,,USB C to HDMI Adapter 4K 60Hz,Hardware,$16.08,$16.08,1,USB C to HDMI Adapter 4K 60Hz,N/A,,https://a5it.com/product/startech-usb-c-to-hdmi-adapter-4k-60hz/USBC-HDMI-CDP2HD4K60,
CDP2HDMM2MB,,2m USB C to HDMI Cable,Hardware,$37.46,$37.46,1,2m USB C to HDMI Cable,N/A,,https://a5it.com/product/startech-2m-usb-c-to-hdmi-cable/CDP2HDMM2MB,
N6PATCH1BK,,1ft Black Cat6,Hardware,$2.32,$2.32,1,1ft Black Cat6,N/A,,https://a5it.com/product/startech-1ft-black-cat6/N6PATCH1BK,
960-001075,,"Logitech C925e B2B Webcam, 1080p HD | Business Video Calls",Hardware,$119.99,$119.99,1,"Logitech C925e B2B Webcam, 1080p HD | Business Video Calls",N/A,,https://a5it.com/product/logitech-c925e-b2b-webcam/960-001075,
B5JK0UT#ABA,,"HP Fortis G1m 11 Chromebook MT8186 4GB 32GB | ChromeOS, Touchscreen",Hardware,$274.52,$274.52,1,"HP Fortis G1m 11 Chromebook MT8186 4GB 32GB | ChromeOS, Touchscreen",N/A,,https://a5it.com/product/hp-11-fortisg1m11-mt8186-4g-32gb/B5JK0UT%23ABA,
USB433ACD1X1,,"StarTech USB433ACD1X1 Dual-Band AC600 Wi-Fi Adapter | USB, Nano",Hardware,$27.42,$27.42,1,"StarTech USB433ACD1X1 Dual-Band AC600 Wi-Fi Adapter | USB, Nano",N/A,,https://a5it.com/product/startech-usb-dual-band-wi-fi-adapter/USB433ACD1X1,
ST4200MINI2-USB-HUB,,"4-Port USB 2.0 Hub, Compact",Hardware,$7.42,$7.42,1,"4-Port USB 2.0 Hub, Compact",N/A,,https://a5it.com/product/startech-4-port-usb-2-0-hub-compact/ST4200MINI2-USB-HUB,
HDMM10,,10' High Speed HDMI Cable,Hardware,$12.41,$12.41,1,10' High Speed HDMI Cable,N/A,,https://a5it.com/product/startech-10-high-speed-hdmi-cable/HDMM10,
CAC001BT1MBK,,"Belkin CAC001BT1MBK USB Cable MUSB to Lightning, 1 m | Charging, Sync",Hardware,$15.49,$15.49,1,"Belkin CAC001BT1MBK USB Cable MUSB to Lightning, 1 m | Charging, Sync",N/A,,https://a5it.com/product/belkin-universal-cable-musb-to-ltg-us/CAC001BT1MBK,
F8V3311B10,,"Belkin 10 ft HDMI to HDMI Cable F8V3311B10 | CL2, 4K, TV",Hardware,$7.26,$7.26,1,"Belkin 10 ft HDMI to HDMI Cable F8V3311B10 | CL2, 4K, TV",N/A,,https://a5it.com/product/belkin-10-hdmi-to-hdmi-cable/F8V3311B10,
K74532WWA,,"Kensington Mouse For Life Wireless — Wireless Optical, Ambidextrous | Durable, White Box",Hardware,$17.72,$17.72,1,"Kensington Mouse For Life Wireless — Wireless Optical, Ambidextrous | Durable, White Box",N/A,,https://a5it.com/product/kensington-mouse-for-life-wireless-wht-bx/K74532WWA,
N6PATCH1BL,,"StarTech 1 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet",Hardware,$2.32,$2.32,1,"StarTech 1 ft Blue Cat6 Patch Cable, Snagless RJ45 | Ethernet",N/A,,https://a5it.com/product/startech-1ft-blue-cat6/N6PATCH1BL,
DKT30CHVAUSP,,USB C Multiport Adapter Dock,Hardware,$42.38,$42.38,1,USB C Multiport Adapter Dock,N/A,,https://a5it.com/product/startech-usb-c-multiport-adapter-dock/DKT30CHVAUSP,
